Date,Date_time,Revenue,Place
2022-06-07,2022-06-07 01:00:00,286.8,13
2022-06-07,2022-06-07 01:00:00,34.4,1
2022-06-07,2022-06-07 01:00:00,803.3,12
2022-06-07,2022-06-07 01:00:00,2908.8,15
2022-06-07,2022-06-07 01:00:00,567.5,24
2022-06-07,2022-06-07 01:00:00,117.7,27
2022-06-07,2022-06-07 01:00:00,209.3,21
2022-06-07,2022-06-07 01:00:00,1550.0,16
2022-06-07,2022-06-07 01:00:00,795.9,10
2022-06-07,2022-06-07 01:00:00,1211.7,3
2022-06-07,2022-06-07 01:00:00,1646.5,8
2022-06-07,2022-06-07 01:00:00,1195.4,2
2022-06-07,2022-06-07 01:00:00,4.9,26
2022-06-07,2022-06-07 01:00:00,418.2,22
2022-06-07,2022-06-07 01:00:00,575.8,25
2022-06-07,2022-06-07 01:00:00,21.6,6
2022-06-07,2022-06-07 01:00:00,729.0,5
2022-06-07,2022-06-07 01:00:00,1889.1,28
2022-06-07,2022-06-07 01:00:00,668.9,4
2022-06-07,2022-06-07 01:00:00,204.4,11
2022-06-07,2022-06-07 01:00:00,1196.3,7
2022-06-07,2022-06-07 01:30:00,594.1,4
2022-06-07,2022-06-07 01:30:00,1849.6,15
2022-06-07,2022-06-07 01:30:00,103.6,21
2022-06-07,2022-06-07 01:30:00,527.4,24
2022-06-07,2022-06-07 01:30:00,31.1,1
2022-06-07,2022-06-07 01:30:00,141.7,27
2022-06-07,2022-06-07 01:30:00,200.6,22
2022-06-07,2022-06-07 01:30:00,411.0,25
2022-06-07,2022-06-07 01:30:00,523.2,10
2022-06-07,2022-06-07 01:30:00,165.0,11
2022-06-07,2022-06-07 01:30:00,1007.0,3
2022-06-07,2022-06-07 01:30:00,372.6,16
2022-06-07,2022-06-07 01:30:00,35.1,17
2022-06-07,2022-06-07 01:30:00,552.7,12
2022-06-07,2022-06-07 01:30:00,975.0,8
2022-06-07,2022-06-07 01:30:00,11.8,6
2022-06-07,2022-06-07 01:30:00,287.2,13
2022-06-07,2022-06-07 01:30:00,917.8,2
2022-06-07,2022-06-07 01:30:00,1040.9,7
2022-06-07,2022-06-07 01:30:00,804.6,19
2022-06-07,2022-06-07 01:30:00,6.8,26
2022-06-07,2022-06-07 01:30:00,584.2,5
2022-06-07,2022-06-07 01:30:00,811.3,9
2022-06-07,2022-06-07 01:30:00,1096.0,28
2022-06-07,2022-06-07 01:30:00,551.3,14
2022-06-07,2022-06-07 01:30:00,2144.0,23
2022-06-07,2022-06-07 02:00:00,1259.4,15
2022-06-07,2022-06-07 02:00:00,0.0,16
2022-06-07,2022-06-07 02:00:00,867.5,7
2022-06-07,2022-06-07 02:00:00,782.1,3
2022-06-07,2022-06-07 02:00:00,219.5,25
2022-06-07,2022-06-07 02:00:00,3.8,6
2022-06-07,2022-06-07 02:00:00,565.1,14
2022-06-07,2022-06-07 02:00:00,0.0,17
2022-06-07,2022-06-07 02:00:00,437.9,4
2022-06-07,2022-06-07 02:00:00,484.5,24
2022-06-07,2022-06-07 02:00:00,212.8,13
2022-06-07,2022-06-07 02:00:00,443.4,12
2022-06-07,2022-06-07 02:00:00,426.3,10
2022-06-07,2022-06-07 02:00:00,405.1,19
2022-06-07,2022-06-07 02:00:00,35.7,1
2022-06-07,2022-06-07 02:00:00,52.0,22
2022-06-07,2022-06-07 02:00:00,590.3,8
2022-06-07,2022-06-07 02:00:00,637.3,9
2022-06-07,2022-06-07 02:00:00,147.6,27
2022-06-07,2022-06-07 02:00:00,1250.9,23
2022-06-07,2022-06-07 02:00:00,624.2,2
2022-06-07,2022-06-07 02:00:00,609.3,28
2022-06-07,2022-06-07 02:00:00,68.7,21
2022-06-07,2022-06-07 02:00:00,521.5,5
2022-06-07,2022-06-07 02:00:00,0.0,26
2022-06-07,2022-06-07 02:00:00,99.5,11
2022-06-07,2022-06-07 02:30:00,440.5,4
2022-06-07,2022-06-07 02:30:00,556.7,12
2022-06-07,2022-06-07 02:30:00,1024.8,8
2022-06-07,2022-06-07 02:30:00,1317.3,15
2022-06-07,2022-06-07 02:30:00,221.7,13
2022-06-07,2022-06-07 02:30:00,1286.8,9
2022-06-07,2022-06-07 02:30:00,603.9,19
2022-06-07,2022-06-07 02:30:00,530.5,14
2022-06-07,2022-06-07 02:30:00,1506.7,23
2022-06-07,2022-06-07 02:30:00,593.9,5
2022-06-07,2022-06-07 02:30:00,12.9,6
2022-06-07,2022-06-07 02:30:00,125.5,21
2022-06-07,2022-06-07 02:30:00,805.9,7
2022-06-07,2022-06-07 02:30:00,601.8,2
2022-06-07,2022-06-07 02:30:00,413.7,25
2022-06-07,2022-06-07 02:30:00,685.4,28
2022-06-07,2022-06-07 02:30:00,848.7,16
2022-06-07,2022-06-07 02:30:00,104.1,11
2022-06-07,2022-06-07 02:30:00,180.9,27
2022-06-07,2022-06-07 02:30:00,27.8,17
2022-06-07,2022-06-07 02:30:00,461.3,24
2022-06-07,2022-06-07 02:30:00,30.2,1
2022-06-07,2022-06-07 02:30:00,707.8,10
2022-06-07,2022-06-07 02:30:00,1050.0,3
2022-06-07,2022-06-07 02:30:00,187.4,22
2022-06-07,2022-06-07 02:30:00,28.2,26
2022-06-07,2022-06-07 03:00:00,13.4,6
2022-06-07,2022-06-07 03:00:00,482.8,19
2022-06-07,2022-06-07 03:00:00,113.0,11
2022-06-07,2022-06-07 03:00:00,352.5,14
2022-06-07,2022-06-07 03:00:00,28.8,1
2022-06-07,2022-06-07 03:00:00,517.9,5
2022-06-07,2022-06-07 03:00:00,574.1,2
2022-06-07,2022-06-07 03:00:00,721.3,7
2022-06-07,2022-06-07 03:00:00,597.9,10
2022-06-07,2022-06-07 03:00:00,27.9,26
2022-06-07,2022-06-07 03:00:00,24.0,17
2022-06-07,2022-06-07 03:00:00,128.0,22
2022-06-07,2022-06-07 03:00:00,453.4,4
2022-06-07,2022-06-07 03:00:00,926.6,3
2022-06-07,2022-06-07 03:00:00,328.8,25
2022-06-07,2022-06-07 03:00:00,460.9,28
2022-06-07,2022-06-07 03:00:00,1269.3,23
2022-06-07,2022-06-07 03:00:00,427.7,24
2022-06-07,2022-06-07 03:00:00,154.5,27
2022-06-07,2022-06-07 03:00:00,953.5,8
2022-06-07,2022-06-07 03:00:00,115.3,21
2022-06-07,2022-06-07 03:00:00,1188.3,15
2022-06-07,2022-06-07 03:00:00,671.9,16
2022-06-07,2022-06-07 03:00:00,195.6,13
2022-06-07,2022-06-07 03:00:00,1170.0,9
2022-06-07,2022-06-07 03:00:00,501.4,12
2022-06-07,2022-06-07 03:30:00,336.8,25
2022-06-07,2022-06-07 03:30:00,72.0,21
2022-06-07,2022-06-07 03:30:00,1180.1,9
2022-06-07,2022-06-07 03:30:00,29.7,1
2022-06-07,2022-06-07 03:30:00,456.7,28
2022-06-07,2022-06-07 03:30:00,497.3,12
2022-06-07,2022-06-07 03:30:00,30.5,26
2022-06-07,2022-06-07 03:30:00,14.9,6
2022-06-07,2022-06-07 03:30:00,169.7,27
2022-06-07,2022-06-07 03:30:00,510.4,5
2022-06-07,2022-06-07 03:30:00,122.5,11
2022-06-07,2022-06-07 03:30:00,418.7,24
2022-06-07,2022-06-07 03:30:00,109.2,22
2022-06-07,2022-06-07 03:30:00,906.5,3
2022-06-07,2022-06-07 03:30:00,594.6,10
2022-06-07,2022-06-07 03:30:00,446.3,4
2022-06-07,2022-06-07 03:30:00,13.1,17
2022-06-07,2022-06-07 03:30:00,491.4,19
2022-06-07,2022-06-07 03:30:00,1170.6,15
2022-06-07,2022-06-07 03:30:00,299.2,14
2022-06-07,2022-06-07 03:30:00,522.0,2
2022-06-07,2022-06-07 03:30:00,1281.9,23
2022-06-07,2022-06-07 03:30:00,546.4,16
2022-06-07,2022-06-07 03:30:00,938.3,8
2022-06-07,2022-06-07 03:30:00,756.2,7
2022-06-07,2022-06-07 03:30:00,185.9,13
2022-06-07,2022-06-07 04:00:00,1585.8,23
2022-06-07,2022-06-07 04:00:00,44.5,21
2022-06-07,2022-06-07 04:00:00,678.3,10
2022-06-07,2022-06-07 04:00:00,178.5,22
2022-06-07,2022-06-07 04:00:00,1193.9,15
2022-06-07,2022-06-07 04:00:00,608.4,5
2022-06-07,2022-06-07 04:00:00,393.4,14
2022-06-07,2022-06-07 04:00:00,454.3,24
2022-06-07,2022-06-07 04:00:00,473.5,4
2022-06-07,2022-06-07 04:00:00,596.1,19
2022-06-07,2022-06-07 04:00:00,159.1,27
2022-06-07,2022-06-07 04:00:00,581.2,12
2022-06-07,2022-06-07 04:00:00,0.0,26
2022-06-07,2022-06-07 04:00:00,1000.0,3
2022-06-07,2022-06-07 04:00:00,200.0,13
2022-06-07,2022-06-07 04:00:00,397.4,16
2022-06-07,2022-06-07 04:00:00,756.5,7
2022-06-07,2022-06-07 04:00:00,141.8,11
2022-06-07,2022-06-07 04:00:00,1308.8,9
2022-06-07,2022-06-07 04:00:00,606.0,2
2022-06-07,2022-06-07 04:00:00,28.1,1
2022-06-07,2022-06-07 04:00:00,705.4,28
2022-06-07,2022-06-07 04:00:00,21.9,17
2022-06-07,2022-06-07 04:00:00,404.0,25
2022-06-07,2022-06-07 04:00:00,23.1,6
2022-06-07,2022-06-07 04:00:00,1076.5,8
2022-06-07,2022-06-07 04:30:00,150.1,11
2022-06-07,2022-06-07 04:30:00,799.6,12
2022-06-07,2022-06-07 04:30:00,13.5,6
2022-06-07,2022-06-07 04:30:00,433.9,24
2022-06-07,2022-06-07 04:30:00,1393.0,8
2022-06-07,2022-06-07 04:30:00,2352.0,9
2022-06-07,2022-06-07 04:30:00,342.1,22
2022-06-07,2022-06-07 04:30:00,719.5,2
2022-06-07,2022-06-07 04:30:00,71.1,26
2022-06-07,2022-06-07 04:30:00,1379.1,3
2022-06-07,2022-06-07 04:30:00,1111.1,15
2022-06-07,2022-06-07 04:30:00,910.8,10
2022-06-07,2022-06-07 04:30:00,669.6,25
2022-06-07,2022-06-07 04:30:00,1177.5,23
2022-06-07,2022-06-07 04:30:00,800.4,5
2022-06-07,2022-06-07 04:30:00,527.2,4
2022-06-07,2022-06-07 04:30:00,627.0,7
2022-06-07,2022-06-07 04:30:00,217.7,13
2022-06-07,2022-06-07 04:30:00,112.6,21
2022-06-07,2022-06-07 04:30:00,28.7,1
2022-06-07,2022-06-07 04:30:00,1232.0,16
2022-06-07,2022-06-07 04:30:00,592.7,14
2022-06-07,2022-06-07 04:30:00,875.4,28
2022-06-07,2022-06-07 04:30:00,197.5,27
2022-06-07,2022-06-07 04:30:00,882.8,19
2022-06-07,2022-06-07 04:30:00,51.3,17
2022-06-07,2022-06-07 05:00:00,65.7,26
2022-06-07,2022-06-07 05:00:00,120.7,21
2022-06-07,2022-06-07 05:00:00,2515.6,16
2022-06-07,2022-06-07 05:00:00,960.8,2
2022-06-07,2022-06-07 05:00:00,1495.6,23
2022-06-07,2022-06-07 05:00:00,251.8,27
2022-06-07,2022-06-07 05:00:00,1831.1,3
2022-06-07,2022-06-07 05:00:00,1267.7,12
2022-06-07,2022-06-07 05:00:00,11.7,6
2022-06-07,2022-06-07 05:00:00,974.8,25
2022-06-07,2022-06-07 05:00:00,678.7,4
2022-06-07,2022-06-07 05:00:00,524.4,7
2022-06-07,2022-06-07 05:00:00,1211.2,19
2022-06-07,2022-06-07 05:00:00,31.6,1
2022-06-07,2022-06-07 05:00:00,1125.4,28
2022-06-07,2022-06-07 05:00:00,1309.7,10
2022-06-07,2022-06-07 05:00:00,945.9,15
2022-06-07,2022-06-07 05:00:00,542.5,14
2022-06-07,2022-06-07 05:00:00,831.8,5
2022-06-07,2022-06-07 05:00:00,525.7,22
2022-06-07,2022-06-07 05:00:00,174.2,11
2022-06-07,2022-06-07 05:00:00,445.5,24
2022-06-07,2022-06-07 05:00:00,3776.2,9
2022-06-07,2022-06-07 05:00:00,43.9,17
2022-06-07,2022-06-07 05:00:00,267.1,13
2022-06-07,2022-06-07 05:00:00,2075.0,8
2022-06-07,2022-06-07 05:30:00,1110.1,2
2022-06-07,2022-06-07 05:30:00,209.0,11
2022-06-07,2022-06-07 05:30:00,1406.2,28
2022-06-07,2022-06-07 05:30:00,3169.1,16
2022-06-07,2022-06-07 05:30:00,2350.8,8
2022-06-07,2022-06-07 05:30:00,1556.2,10
2022-06-07,2022-06-07 05:30:00,89.1,21
2022-06-07,2022-06-07 05:30:00,1382.4,25
2022-06-07,2022-06-07 05:30:00,786.1,4
2022-06-07,2022-06-07 05:30:00,555.3,7
2022-06-07,2022-06-07 05:30:00,224.0,13
2022-06-07,2022-06-07 05:30:00,779.0,14
2022-06-07,2022-06-07 05:30:00,613.9,15
2022-06-07,2022-06-07 05:30:00,1522.4,23
2022-06-07,2022-06-07 05:30:00,37.9,1
2022-06-07,2022-06-07 05:30:00,1596.1,12
2022-06-07,2022-06-07 05:30:00,5079.7,9
2022-06-07,2022-06-07 05:30:00,65.3,17
2022-06-07,2022-06-07 05:30:00,2160.8,3
2022-06-07,2022-06-07 05:30:00,80.8,26
2022-06-07,2022-06-07 05:30:00,273.1,27
2022-06-07,2022-06-07 05:30:00,452.1,24
2022-06-07,2022-06-07 05:30:00,1044.0,5
2022-06-07,2022-06-07 05:30:00,1491.3,19
2022-06-07,2022-06-07 05:30:00,741.1,22
2022-06-07,2022-06-07 05:30:00,18.9,6
2022-06-07,2022-06-07 06:00:00,435.1,27
2022-06-07,2022-06-07 06:00:00,628.6,24
2022-06-07,2022-06-07 06:00:00,2908.3,23
2022-06-07,2022-06-07 06:00:00,569.0,7
2022-06-07,2022-06-07 06:00:00,912.2,4
2022-06-07,2022-06-07 06:00:00,151.2,21
2022-06-07,2022-06-07 06:00:00,2279.1,15
2022-06-07,2022-06-07 06:00:00,2102.3,12
2022-06-07,2022-06-07 06:00:00,1322.5,5
2022-06-07,2022-06-07 06:00:00,41.4,1
2022-06-07,2022-06-07 06:00:00,1688.5,2
2022-06-07,2022-06-07 06:00:00,71.4,17
2022-06-07,2022-06-07 06:00:00,104.3,26
2022-06-07,2022-06-07 06:00:00,8.8,6
2022-06-07,2022-06-07 06:00:00,2705.8,3
2022-06-07,2022-06-07 06:00:00,1894.7,25
2022-06-07,2022-06-07 06:00:00,351.4,13
2022-06-07,2022-06-07 06:00:00,2074.2,10
2022-06-07,2022-06-07 06:00:00,2983.0,8
2022-06-07,2022-06-07 06:00:00,1062.2,14
2022-06-07,2022-06-07 06:00:00,2869.7,28
2022-06-07,2022-06-07 06:00:00,2304.9,19
2022-06-07,2022-06-07 06:00:00,6593.9,9
2022-06-07,2022-06-07 06:00:00,474.9,11
2022-06-07,2022-06-07 06:00:00,4634.0,16
2022-06-07,2022-06-07 06:00:00,1104.7,22
2022-06-07,2022-06-07 06:30:00,234.5,26
2022-06-07,2022-06-07 06:30:00,1228.5,11
2022-06-07,2022-06-07 06:30:00,1768.1,14
2022-06-07,2022-06-07 06:30:00,3818.0,3
2022-06-07,2022-06-07 06:30:00,1110.4,24
2022-06-07,2022-06-07 06:30:00,10398.5,16
2022-06-07,2022-06-07 06:30:00,518.4,13
2022-06-07,2022-06-07 06:30:00,3447.8,5
2022-06-07,2022-06-07 06:30:00,3472.1,12
2022-06-07,2022-06-07 06:30:00,627.2,7
2022-06-07,2022-06-07 06:30:00,5597.8,23
2022-06-07,2022-06-07 06:30:00,2971.5,25
2022-06-07,2022-06-07 06:30:00,4537.5,19
2022-06-07,2022-06-07 06:30:00,10856.2,9
2022-06-07,2022-06-07 06:30:00,2153.2,2
2022-06-07,2022-06-07 06:30:00,61.0,1
2022-06-07,2022-06-07 06:30:00,4975.0,8
2022-06-07,2022-06-07 06:30:00,38.5,6
2022-06-07,2022-06-07 06:30:00,513.9,27
2022-06-07,2022-06-07 06:30:00,5708.7,28
2022-06-07,2022-06-07 06:30:00,276.7,21
2022-06-07,2022-06-07 06:30:00,4110.7,10
2022-06-07,2022-06-07 06:30:00,1345.5,4
2022-06-07,2022-06-07 06:30:00,292.3,17
2022-06-07,2022-06-07 06:30:00,5896.7,15
2022-06-07,2022-06-07 06:30:00,1959.1,22
2022-06-07,2022-06-07 07:00:00,5918.4,8
2022-06-07,2022-06-07 07:00:00,4993.6,10
2022-06-07,2022-06-07 07:00:00,588.1,13
2022-06-07,2022-06-07 07:00:00,523.7,7
2022-06-07,2022-06-07 07:00:00,66.1,6
2022-06-07,2022-06-07 07:00:00,1160.4,11
2022-06-07,2022-06-07 07:00:00,619.5,27
2022-06-07,2022-06-07 07:00:00,4046.3,5
2022-06-07,2022-06-07 07:00:00,1955.5,14
2022-06-07,2022-06-07 07:00:00,1100.1,24
2022-06-07,2022-06-07 07:00:00,483.3,21
2022-06-07,2022-06-07 07:00:00,6886.2,15
2022-06-07,2022-06-07 07:00:00,12898.2,16
2022-06-07,2022-06-07 07:00:00,3879.5,25
2022-06-07,2022-06-07 07:00:00,5109.4,19
2022-06-07,2022-06-07 07:00:00,13326.6,9
2022-06-07,2022-06-07 07:00:00,6331.9,28
2022-06-07,2022-06-07 07:00:00,4093.2,12
2022-06-07,2022-06-07 07:00:00,5468.9,23
2022-06-07,2022-06-07 07:00:00,469.9,17
2022-06-07,2022-06-07 07:00:00,2356.7,22
2022-06-07,2022-06-07 07:00:00,1808.9,4
2022-06-07,2022-06-07 07:00:00,2203.5,2
2022-06-07,2022-06-07 07:00:00,243.2,26
2022-06-07,2022-06-07 07:00:00,4495.3,3
2022-06-07,2022-06-07 07:00:00,81.4,1
2022-06-07,2022-06-07 07:30:00,13415.7,9
2022-06-07,2022-06-07 07:30:00,1370.3,4
2022-06-07,2022-06-07 07:30:00,92.9,1
2022-06-07,2022-06-07 07:30:00,501.4,7
2022-06-07,2022-06-07 07:30:00,46.3,6
2022-06-07,2022-06-07 07:30:00,1232.5,24
2022-06-07,2022-06-07 07:30:00,4699.2,19
2022-06-07,2022-06-07 07:30:00,2540.9,22
2022-06-07,2022-06-07 07:30:00,7615.6,15
2022-06-07,2022-06-07 07:30:00,405.7,17
2022-06-07,2022-06-07 07:30:00,5193.3,8
2022-06-07,2022-06-07 07:30:00,6606.4,28
2022-06-07,2022-06-07 07:30:00,4426.0,10
2022-06-07,2022-06-07 07:30:00,666.9,27
2022-06-07,2022-06-07 07:30:00,1926.3,14
2022-06-07,2022-06-07 07:30:00,341.6,21
2022-06-07,2022-06-07 07:30:00,4036.7,12
2022-06-07,2022-06-07 07:30:00,1343.6,11
2022-06-07,2022-06-07 07:30:00,13301.6,16
2022-06-07,2022-06-07 07:30:00,401.0,26
2022-06-07,2022-06-07 07:30:00,2203.5,2
2022-06-07,2022-06-07 07:30:00,5401.6,23
2022-06-07,2022-06-07 07:30:00,560.1,13
2022-06-07,2022-06-07 07:30:00,4145.6,5
2022-06-07,2022-06-07 07:30:00,3655.4,25
2022-06-07,2022-06-07 07:30:00,4183.2,3
2022-06-07,2022-06-07 08:00:00,3604.8,23
2022-06-07,2022-06-07 08:00:00,3591.2,12
2022-06-07,2022-06-07 08:00:00,4969.7,28
2022-06-07,2022-06-07 08:00:00,4373.9,8
2022-06-07,2022-06-07 08:00:00,6927.3,15
2022-06-07,2022-06-07 08:00:00,2231.1,22
2022-06-07,2022-06-07 08:00:00,3993.0,19
2022-06-07,2022-06-07 08:00:00,481.3,7
2022-06-07,2022-06-07 08:00:00,3498.1,10
2022-06-07,2022-06-07 08:00:00,11990.5,16
2022-06-07,2022-06-07 08:00:00,2678.4,25
2022-06-07,2022-06-07 08:00:00,447.6,17
2022-06-07,2022-06-07 08:00:00,23.4,6
2022-06-07,2022-06-07 08:00:00,3760.7,3
2022-06-07,2022-06-07 08:00:00,1240.1,14
2022-06-07,2022-06-07 08:00:00,1212.9,24
2022-06-07,2022-06-07 08:00:00,11818.6,9
2022-06-07,2022-06-07 08:00:00,4058.5,5
2022-06-07,2022-06-07 08:00:00,629.5,27
2022-06-07,2022-06-07 08:00:00,0.0,26
2022-06-07,2022-06-07 08:00:00,1502.5,2
2022-06-07,2022-06-07 08:00:00,351.7,21
2022-06-07,2022-06-07 08:00:00,1585.2,4
2022-06-07,2022-06-07 08:00:00,921.5,11
2022-06-07,2022-06-07 08:00:00,124.0,1
2022-06-07,2022-06-07 08:00:00,536.3,13
2022-06-07,2022-06-07 08:30:00,722.3,11
2022-06-07,2022-06-07 08:30:00,1872.5,2
2022-06-07,2022-06-07 08:30:00,4868.9,8
2022-06-07,2022-06-07 08:30:00,554.7,21
2022-06-07,2022-06-07 08:30:00,1773.6,4
2022-06-07,2022-06-07 08:30:00,4949.2,19
2022-06-07,2022-06-07 08:30:00,66.6,6
2022-06-07,2022-06-07 08:30:00,520.8,13
2022-06-07,2022-06-07 08:30:00,4065.9,12
2022-06-07,2022-06-07 08:30:00,5358.2,28
2022-06-07,2022-06-07 08:30:00,5515.0,5
2022-06-07,2022-06-07 08:30:00,3860.3,23
2022-06-07,2022-06-07 08:30:00,4135.2,10
2022-06-07,2022-06-07 08:30:00,3990.1,3
2022-06-07,2022-06-07 08:30:00,12712.6,9
2022-06-07,2022-06-07 08:30:00,12952.3,16
2022-06-07,2022-06-07 08:30:00,129.6,1
2022-06-07,2022-06-07 08:30:00,1352.8,24
2022-06-07,2022-06-07 08:30:00,2839.9,25
2022-06-07,2022-06-07 08:30:00,314.1,7
2022-06-07,2022-06-07 08:30:00,1188.6,14
2022-06-07,2022-06-07 08:30:00,2457.8,22
2022-06-07,2022-06-07 08:30:00,612.9,17
2022-06-07,2022-06-07 08:30:00,18.4,26
2022-06-07,2022-06-07 08:30:00,656.6,27
2022-06-07,2022-06-07 08:30:00,4689.8,15
2022-06-07,2022-06-07 09:00:00,541.5,27
2022-06-07,2022-06-07 09:00:00,434.0,7
2022-06-07,2022-06-07 09:00:00,4738.4,23
2022-06-07,2022-06-07 09:00:00,544.5,21
2022-06-07,2022-06-07 09:00:00,1754.3,14
2022-06-07,2022-06-07 09:00:00,79.0,6
2022-06-07,2022-06-07 09:00:00,2185.6,2
2022-06-07,2022-06-07 09:00:00,7734.3,5
2022-06-07,2022-06-07 09:00:00,5308.0,8
2022-06-07,2022-06-07 09:00:00,4318.8,3
2022-06-07,2022-06-07 09:00:00,1175.6,11
2022-06-07,2022-06-07 09:00:00,68.3,26
2022-06-07,2022-06-07 09:00:00,1553.5,24
2022-06-07,2022-06-07 09:00:00,5265.6,19
2022-06-07,2022-06-07 09:00:00,4483.1,10
2022-06-07,2022-06-07 09:00:00,2488.8,22
2022-06-07,2022-06-07 09:00:00,2366.8,25
2022-06-07,2022-06-07 09:00:00,5452.2,28
2022-06-07,2022-06-07 09:00:00,4269.0,15
2022-06-07,2022-06-07 09:00:00,1862.8,4
2022-06-07,2022-06-07 09:00:00,110.1,1
2022-06-07,2022-06-07 09:00:00,13408.0,16
2022-06-07,2022-06-07 09:00:00,4202.1,12
2022-06-07,2022-06-07 09:00:00,12505.3,9
2022-06-07,2022-06-07 09:00:00,709.2,17
2022-06-07,2022-06-07 09:00:00,328.6,13
2022-06-07,2022-06-07 09:30:00,10337.3,16
2022-06-07,2022-06-07 09:30:00,119.5,26
2022-06-07,2022-06-07 09:30:00,83.0,6
2022-06-07,2022-06-07 09:30:00,735.1,17
2022-06-07,2022-06-07 09:30:00,540.9,7
2022-06-07,2022-06-07 09:30:00,4560.3,23
2022-06-07,2022-06-07 09:30:00,2364.1,2
2022-06-07,2022-06-07 09:30:00,3860.2,3
2022-06-07,2022-06-07 09:30:00,3394.6,12
2022-06-07,2022-06-07 09:30:00,90.2,1
2022-06-07,2022-06-07 09:30:00,1774.0,4
2022-06-07,2022-06-07 09:30:00,2084.4,22
2022-06-07,2022-06-07 09:30:00,4190.8,19
2022-06-07,2022-06-07 09:30:00,462.4,13
2022-06-07,2022-06-07 09:30:00,6692.7,5
2022-06-07,2022-06-07 09:30:00,9939.6,9
2022-06-07,2022-06-07 09:30:00,1868.0,14
2022-06-07,2022-06-07 09:30:00,513.7,27
2022-06-07,2022-06-07 09:30:00,5154.4,8
2022-06-07,2022-06-07 09:30:00,5121.4,28
2022-06-07,2022-06-07 09:30:00,4538.6,15
2022-06-07,2022-06-07 09:30:00,1912.8,25
2022-06-07,2022-06-07 09:30:00,1317.2,11
2022-06-07,2022-06-07 09:30:00,3897.7,10
2022-06-07,2022-06-07 09:30:00,340.9,21
2022-06-07,2022-06-07 09:30:00,1415.5,24
2022-06-07,2022-06-07 12:00:00,2699.0,22
2022-06-07,2022-06-07 12:00:00,82.6,1
2022-06-07,2022-06-07 12:00:00,1327.4,14
2022-06-07,2022-06-07 12:00:00,6396.5,8
2022-06-07,2022-06-07 12:00:00,2471.6,4
2022-06-07,2022-06-07 12:00:00,1056.8,13
2022-06-07,2022-06-07 12:00:00,1357.8,24
2022-06-07,2022-06-07 12:00:00,553.0,27
2022-06-07,2022-06-07 12:00:00,6228.4,10
2022-06-07,2022-06-07 12:00:00,237.1,6
2022-06-07,2022-06-07 12:00:00,750.3,17
2022-06-07,2022-06-07 12:00:00,5579.5,28
2022-06-07,2022-06-07 12:00:00,483.9,7
2022-06-07,2022-06-07 12:00:00,5051.9,3
2022-06-07,2022-06-07 12:00:00,7654.5,19
2022-06-07,2022-06-07 12:00:00,2519.3,25
2022-06-07,2022-06-07 12:00:00,1477.3,2
2022-06-07,2022-06-07 12:00:00,11883.1,9
2022-06-07,2022-06-07 12:00:00,2592.6,15
2022-06-07,2022-06-07 12:00:00,684.6,21
2022-06-07,2022-06-07 12:00:00,491.2,11
2022-06-07,2022-06-07 12:00:00,3664.9,23
2022-06-07,2022-06-07 12:00:00,18481.8,16
2022-06-07,2022-06-07 12:00:00,5249.3,12
2022-06-07,2022-06-07 12:00:00,291.2,26
2022-06-07,2022-06-07 12:00:00,11975.0,5
2022-06-07,2022-06-07 12:30:00,6992.6,8
2022-06-07,2022-06-07 12:30:00,5613.6,12
2022-06-07,2022-06-07 12:30:00,92.1,1
2022-06-07,2022-06-07 12:30:00,1600.9,2
2022-06-07,2022-06-07 12:30:00,5797.3,3
2022-06-07,2022-06-07 12:30:00,2333.0,25
2022-06-07,2022-06-07 12:30:00,513.9,11
2022-06-07,2022-06-07 12:30:00,6210.1,28
2022-06-07,2022-06-07 12:30:00,2520.3,4
2022-06-07,2022-06-07 12:30:00,13260.5,5
2022-06-07,2022-06-07 12:30:00,8072.9,19
2022-06-07,2022-06-07 12:30:00,1444.9,24
2022-06-07,2022-06-07 12:30:00,6775.1,10
2022-06-07,2022-06-07 12:30:00,21643.9,16
2022-06-07,2022-06-07 12:30:00,498.0,21
2022-06-07,2022-06-07 12:30:00,10679.8,9
2022-06-07,2022-06-07 12:30:00,308.8,7
2022-06-07,2022-06-07 12:30:00,800.4,17
2022-06-07,2022-06-07 12:30:00,334.1,26
2022-06-07,2022-06-07 12:30:00,2301.9,15
2022-06-07,2022-06-07 12:30:00,2561.5,22
2022-06-07,2022-06-07 12:30:00,1481.6,14
2022-06-07,2022-06-07 12:30:00,1128.8,13
2022-06-07,2022-06-07 12:30:00,587.4,27
2022-06-07,2022-06-07 12:30:00,4425.7,23
2022-06-07,2022-06-07 12:30:00,300.5,6
2022-06-07,2022-06-07 13:00:00,2670.1,22
2022-06-07,2022-06-07 13:00:00,6488.5,28
2022-06-07,2022-06-07 13:00:00,2731.6,25
2022-06-07,2022-06-07 13:00:00,5962.5,12
2022-06-07,2022-06-07 13:00:00,7157.6,10
2022-06-07,2022-06-07 13:00:00,2614.6,15
2022-06-07,2022-06-07 13:00:00,2576.2,4
2022-06-07,2022-06-07 13:00:00,4832.8,23
2022-06-07,2022-06-07 13:00:00,532.9,11
2022-06-07,2022-06-07 13:00:00,1417.5,24
2022-06-07,2022-06-07 13:00:00,756.7,17
2022-06-07,2022-06-07 13:00:00,10865.5,9
2022-06-07,2022-06-07 13:00:00,21178.2,16
